Station ID,Station,Year,Month,Day,DateTimeMax,Max,DateTimeMin,Min,Ave,Range,sda Max,sda Min,sda Ave,sda Range,sda,sdaMax>18,Date,Period,Group,Sort
P10,Maxfield 223,2017,9,23,9/23/17 18:00,13.064,9/23/17 8:00,11.54,12.283,1.524,13.369,11.837,12.636,1.532,sda,,9/23/2017,,6,25
P10,Maxfield 223,2017,9,24,9/24/17 19:00,13.161,9/24/17 9:00,11.492,12.364,1.669,13.612,11.944,12.81,1.669,sda,,9/24/2017,,6,25
P10,Maxfield 223,2017,9,25,9/25/17 19:00,14.002,9/25/17 8:00,12.509,13.237,1.493,13.986,12.252,13.148,1.735,sda,,9/25/2017,,6,25
P10,Maxfield 223,2017,9,26,9/26/17 18:00,14.697,9/26/17 9:00,13.04,13.879,1.657,14.353,12.663,13.546,1.69,sda,,9/26/2017,,6,25
P10,Maxfield 223,2017,9,27,9/27/17 18:00,15.127,9/27/17 8:00,13.04,14.147,2.087,14.443,12.791,13.661,1.652,sda,,9/27/2017,,6,25
P10,Maxfield 223,2017,9,28,9/28/17 17:00,15.103,9/28/17 9:00,13.064,14.157,2.039,,,,,,,9/28/2017,,6,25
P10,Maxfield 223,2017,9,29,9/29/17 17:00,15.318,9/29/17 23:00,13.954,14.754,1.364,,,,,,,9/29/2017,,6,25
P10,Maxfield 223,2017,9,30,9/30/17 0:00,13.69,9/30/17 9:00,12.437,13.092,1.253,,,,,,,9/30/2017,,6,25
P11,Maxfield Malone,2017,6,1,6/1/17 17:00,14.314,6/1/17 7:00,12.654,13.379,1.66,,,,,,,6/1/2017,,6,26
P11,Maxfield Malone,2017,6,2,6/2/17 18:00,15.151,6/2/17 8:00,11.686,13.396,3.465,,,,,,,6/2/2017,,6,26
P11,Maxfield Malone,2017,6,3,6/3/17 16:00,13.762,6/3/17 8:00,12.485,13.091,1.277,,,,,,,6/3/2017,,6,26
P11,Maxfield Malone,2017,6,4,6/4/17 18:00,13.666,6/4/17 8:00,11.637,12.52,2.029,14.402,11.715,13.059,2.687,sda,,6/4/2017,,6,26
P11,Maxfield Malone,2017,6,5,6/5/17 19:00,14.122,6/5/17 8:00,9.928,12.174,4.194,14.306,11.705,13.03,2.601,sda,,6/5/2017,,6,26
P11,Maxfield Malone,2017,6,6,6/6/17 17:00,15.27,6/6/17 7:00,11.346,13.338,3.924,13.922,11.666,12.817,2.255,sda,,6/6/2017,,6,26
P11,Maxfield Malone,2017,6,7,6/7/17 16:00,14.529,6/7/17 8:00,12.268,13.513,2.261,13.701,11.389,12.567,2.313,sda,,6/7/2017,,6,26
P11,Maxfield Malone,2017,6,8,6/8/17 0:00,13.642,6/8/17 23:00,12.582,13.178,1.06,13.571,11.236,12.437,2.335,sda,,6/8/2017,,6,26
P11,Maxfield Malone,2017,6,9,6/9/17 17:00,12.461,6/9/17 8:00,11.419,11.902,1.042,13.361,11.389,12.383,1.971,sda,,6/9/2017,,6,26
P11,Maxfield Malone,2017,6,10,6/10/17 16:00,12.219,6/10/17 7:00,10.541,11.347,1.678,13.008,11.379,12.187,1.629,sda,,6/10/2017,,6,26
P11,Maxfield Malone,2017,6,11,6/11/17 19:00,12.751,6/11/17 7:00,10.565,11.61,2.186,12.795,11.118,11.922,1.677,sda,,6/11/2017,,6,26
P11,Maxfield Malone,2017,6,12,6/12/17 16:00,12.654,6/12/17 7:00,11.005,11.792,1.649,12.699,11.001,11.801,1.698,sda,,6/12/2017,,6,26
P11,Maxfield Malone,2017,6,13,6/13/17 17:00,12.799,6/13/17 8:00,11.273,11.967,1.526,12.795,11.143,11.921,1.653,sda,,6/13/2017,,6,26
P11,Maxfield Malone,2017,6,14,6/14/17 18:00,13.04,6/14/17 7:00,10.443,11.661,2.597,13.211,11.365,12.233,1.846,sda,,6/14/2017,,6,26
P11,Maxfield Malone,2017,6,15,6/15/17 19:00,12.968,6/15/17 8:00,11.759,12.331,1.209,13.762,11.77,12.716,1.991,sda,,6/15/2017,,6,26
P11,Maxfield Malone,2017,6,16,6/16/17 19:00,13.137,6/16/17 8:00,12.413,12.739,0.724,14.513,12.219,13.318,2.294,sda,,6/16/2017,,6,26
P11,Maxfield Malone,2017,6,17,6/17/17 16:00,15.127,6/17/17 7:00,12.098,13.534,3.029,15.271,12.759,13.97,2.512,sda,,6/17/2017,,6,26
P11,Maxfield Malone,2017,6,18,6/18/17 18:00,16.606,6/18/17 7:00,13.401,14.989,3.205,15.747,13.192,14.466,2.554,sda,,6/18/2017,,6,26
P11,Maxfield Malone,2017,6,19,6/19/17 17:00,17.915,6/19/17 8:00,14.146,16.002,3.769,16.276,13.361,14.837,2.915,sda,,6/19/2017,,6,26
P11,Maxfield Malone,2017,6,20,6/20/17 16:00,18.105,6/20/17 8:00,15.055,16.537,3.05,16.966,13.612,15.314,3.353,sda,,6/20/2017,,6,26
P11,Maxfield Malone,2017,6,21,6/21/17 17:00,16.368,6/21/17 8:00,13.473,15.132,2.895,17.581,14.052,15.863,3.529,sda,,6/21/2017,,6,26
P11,Maxfield Malone,2017,6,22,6/22/17 17:00,16.677,6/22/17 7:00,12.944,14.927,3.733,17.958,14.37,16.208,3.588,sda,,6/22/2017,,6,26
P11,Maxfield Malone,2017,6,23,6/23/17 17:00,17.962,6/23/17 8:00,14.17,16.074,3.792,17.907,14.528,16.248,3.38,sda,,6/23/2017,,6,26
P11,Maxfield Malone,2017,6,24,6/24/17 17:00,19.436,6/24/17 7:00,15.175,17.377,4.261,17.768,14.48,16.134,3.288,sda,,6/24/2017,,6,26
P11,Maxfield Malone,2017,6,25,6/25/17 16:00,19.246,6/25/17 8:00,15.629,17.41,3.617,17.758,14.504,16.114,3.254,sda,,6/25/2017,,6,26
P11,Maxfield Malone,2017,6,26,6/26/17 16:00,17.558,6/26/17 9:00,15.247,16.282,2.311,17.792,14.501,16.123,3.291,sda,,6/26/2017,,6,26
P11,Maxfield Malone,2017,6,27,6/27/17 17:00,17.13,6/27/17 8:00,14.721,15.736,2.409,17.687,14.542,16.066,3.145,sda,,6/27/2017,,6,26
P11,Maxfield Malone,2017,6,28,6/28/17 17:00,16.296,6/28/17 7:00,13.642,14.993,2.654,17.248,14.453,15.775,2.796,sda,,6/28/2017,,6,26
P11,Maxfield Malone,2017,6,29,6/29/17 17:00,16.915,6/29/17 8:00,12.92,14.987,3.995,17.024,14.217,15.534,2.807,sda,,6/29/2017,,6,26
P11,Maxfield Malone,2017,6,30,6/30/17 16:00,17.225,6/30/17 8:00,14.457,15.674,2.768,17.028,14.207,15.519,2.821,sda,,6/30/2017,,6,26
P11,Maxfield Malone,2017,7,1,7/1/17 17:00,16.368,7/1/17 8:00,14.553,15.343,1.815,17.129,14.1,15.56,3.029,sda,,7/1/2017,,6,26
P11,Maxfield Malone,2017,7,2,7/2/17 17:00,17.677,7/2/17 8:00,13.978,15.72,3.699,17.449,14.248,15.769,3.201,sda,,7/2/2017,,6,26
P11,Maxfield Malone,2017,7,3,7/3/17 17:00,17.582,7/3/17 8:00,15.175,16.178,2.407,17.7,14.543,16,3.158,sda,,7/3/2017,,6,26
P11,Maxfield Malone,2017,7,4,7/4/17 17:00,17.843,7/4/17 8:00,13.978,16.022,3.865,17.758,14.608,16.077,3.151,sda,,7/4/2017,,6,26
P11,Maxfield Malone,2017,7,5,7/5/17 16:00,18.533,7/5/17 8:00,14.673,16.46,3.86,18.006,14.501,16.177,3.505,sda,1,7/5/2017,,6,26
P11,Maxfield Malone,2017,7,6,7/6/17 17:00,18.675,7/6/17 8:00,14.984,16.603,3.691,18.125,14.566,16.297,3.559,sda,1,7/6/2017,,6,26
P11,Maxfield Malone,2017,7,7,7/7/17 17:00,17.629,7/7/17 8:00,14.912,16.214,2.717,18.288,14.648,16.433,3.64,sda,1,7/7/2017,,6,26
P11,Maxfield Malone,2017,7,8,7/8/17 18:00,18.105,7/8/17 8:00,13.81,16.045,4.295,18.261,14.648,16.424,3.613,sda,1,7/8/2017,,6,26
P11,Maxfield Malone,2017,7,9,7/9/17 17:00,18.509,7/9/17 8:00,14.433,16.559,4.076,18.207,14.58,16.376,3.627,sda,1,7/9/2017,,6,26
P11,Maxfield Malone,2017,7,10,7/10/17 17:00,18.723,7/10/17 8:00,15.748,17.125,2.975,18.037,14.6,16.311,3.436,sda,1,7/10/2017,,6,26
P11,Maxfield Malone,2017,7,11,7/11/17 17:00,17.653,7/11/17 8:00,13.978,15.963,3.675,18.111,14.446,16.286,3.665,sda,1,7/11/2017,,6,26
P11,Maxfield Malone,2017,7,12,7/12/17 17:00,18.152,7/12/17 8:00,14.194,16.122,3.958,18.135,14.58,16.338,3.555,sda,1,7/12/2017,,6,26
P11,Maxfield Malone,2017,7,13,7/13/17 18:00,17.486,7/13/17 8:00,15.127,16.148,2.359,17.965,14.511,16.227,3.454,sda,,7/13/2017,,6,26
P11,Maxfield Malone,2017,7,14,7/14/17 17:00,18.152,7/14/17 8:00,13.834,16.043,4.318,17.812,14.19,16.016,3.623,sda,,7/14/2017,,6,26
P11,Maxfield Malone,2017,7,15,7/15/17 17:00,18.271,7/15/17 8:00,14.745,16.409,3.526,17.867,14.214,16.034,3.653,sda,,7/15/2017,c,6,26
P11,Maxfield Malone,2017,7,16,7/16/17 17:00,17.32,7/16/17 8:00,13.954,15.776,3.366,17.857,14.265,16.05,3.591,sda,,7/16/2017,c,6,26
P11,Maxfield Malone,2017,7,17,7/17/17 18:00,17.653,7/17/17 8:00,13.497,15.653,4.156,17.836,14.31,16.07,3.527,sda,,7/17/2017,c,6,26
P11,Maxfield Malone,2017,7,18,7/18/17 17:00,18.033,7/18/17 8:00,14.146,16.084,3.887,17.857,14.395,16.107,3.462,sda,,7/18/2017,b,6,26
P11,Maxfield Malone,2017,7,19,7/19/17 17:00,18.081,7/19/17 8:00,14.553,16.24,3.528,18.037,14.443,16.237,3.594,sda,1,7/19/2017,b,6,26
P11,Maxfield Malone,2017,7,20,7/20/17 18:00,17.344,7/20/17 8:00,15.438,16.286,1.906,18.509,14.92,16.672,3.589,sda,1,7/20/2017,a,6,26
P11,Maxfield Malone,2017,7,21,7/21/17 17:00,18.295,7/21/17 8:00,14.433,16.301,3.862,18.801,15.266,16.995,3.536,sda,1,7/21/2017,a,6,26
P11,Maxfield Malone,2017,7,22,7/22/17 18:00,19.532,7/22/17 8:00,15.079,17.317,4.453,19.07,15.563,17.279,3.507,sda,1,7/22/2017,a,6,26
P11,Maxfield Malone,2017,7,23,7/23/17 18:00,20.627,7/23/17 9:00,17.296,18.825,3.331,19.304,15.812,17.536,3.493,sda,1,7/23/2017,a,6,26
P11,Maxfield Malone,2017,7,24,7/24/17 18:00,19.698,7/24/17 9:00,15.915,17.91,3.783,19.549,15.975,17.746,3.574,sda,1,7/24/2017,a,6,26
P11,Maxfield Malone,2017,7,25,7/25/17 18:00,19.912,7/25/17 9:00,16.225,18.074,3.687,19.651,16.115,17.883,3.535,sda,1,7/25/2017,a,6,26
P11,Maxfield Malone,2017,7,26,7/26/17 18:00,19.722,7/26/17 9:00,16.296,18.041,3.426,19.562,16.098,17.846,3.464,sda,1,7/26/2017,a,6,26
P11,Maxfield Malone,2017,7,27,7/27/17 18:00,19.056,7/27/17 9:00,16.582,17.752,2.474,19.426,15.846,17.688,3.58,sda,1,7/27/2017,a,6,26
P11,Maxfield Malone,2017,7,28,7/28/17 18:00,19.008,7/28/17 8:00,15.414,17.26,3.594,19.447,15.86,17.72,3.587,sda,1,7/28/2017,a,6,26
P11,Maxfield Malone,2017,7,29,7/29/17 19:00,18.913,7/29/17 8:00,14.96,17.058,3.953,19.46,15.836,17.743,3.624,sda,1,7/29/2017,a,6,26
P11,Maxfield Malone,2017,7,30,7/30/17 19:00,19.674,7/30/17 8:00,15.533,17.719,4.141,19.589,15.935,17.863,3.655,sda,1,7/30/2017,a,6,26
P11,Maxfield Malone,2017,7,31,7/31/17 19:00,19.841,7/31/17 8:00,16.01,18.139,3.831,19.851,16.098,18.105,3.753,sda,1,7/31/2017,a,6,26
P11,Maxfield Malone,2017,8,1,8/1/17 20:00,20.007,8/1/17 8:00,16.058,18.232,3.949,20.096,16.516,18.452,3.58,sda,1,8/1/2017,a,6,26
P11,Maxfield Malone,2017,8,2,8/2/17 19:00,20.627,8/2/17 8:00,16.987,18.878,3.64,20.266,16.901,18.708,3.365,sda,1,8/2/2017,a,6,26
P11,Maxfield Malone,2017,8,3,8/3/17 20:00,20.889,8/3/17 8:00,17.724,19.451,3.165,20.402,17.139,18.87,3.263,sda,1,8/3/2017,a,6,26
P11,Maxfield Malone,2017,8,4,8/4/17 17:00,20.722,8/4/17 9:00,18.343,19.688,2.379,20.518,17.374,19.012,3.144,sda,1,8/4/2017,a,6,26
P11,Maxfield Malone,2017,8,5,8/5/17 18:00,20.103,8/5/17 9:00,17.653,18.851,2.45,20.623,17.585,19.134,3.038,sda,1,8/5/2017,a,6,26
P11,Maxfield Malone,2017,8,6,8/6/17 19:00,20.627,8/6/17 8:00,17.201,18.85,3.426,20.606,17.656,19.154,2.95,sda,1,8/6/2017,a,6,26
P11,Maxfield Malone,2017,8,7,8/7/17 18:00,20.65,8/7/17 9:00,17.653,19.137,2.997,20.474,17.605,19.036,2.868,sda,1,8/7/2017,a,6,26
P11,Maxfield Malone,2017,8,8,8/8/17 19:00,20.746,8/8/17 9:00,17.534,19.082,3.212,20.256,17.432,18.808,2.824,sda,1,8/8/2017,a,6,26
P11,Maxfield Malone,2017,8,9,8/9/17 18:00,20.507,8/9/17 9:00,17.486,19.018,3.021,19.977,17.289,18.596,2.688,sda,1,8/9/2017,a,6,26
P11,Maxfield Malone,2017,8,10,8/10/17 18:00,19.96,8/10/17 9:00,17.368,18.624,2.592,19.62,17.198,18.361,2.423,sda,1,8/10/2017,a,6,26
P11,Maxfield Malone,2017,8,11,8/11/17 17:00,19.199,8/11/17 9:00,17.13,18.096,2.069,19.179,16.816,17.969,2.362,sda,1,8/11/2017,a,6,26
P11,Maxfield Malone,2017,8,12,8/12/17 18:00,18.152,8/12/17 10:00,16.654,17.362,1.498,18.679,16.349,17.497,2.33,sda,1,8/12/2017,a,6,26
P11,Maxfield Malone,2017,8,13,8/13/17 19:00,18.129,8/13/17 8:00,16.558,17.209,1.571,18.377,15.92,17.131,2.457,sda,1,8/13/2017,a,6,26
P11,Maxfield Malone,2017,8,14,8/14/17 19:00,17.558,8/14/17 9:00,14.984,16.393,2.574,18.282,15.818,17.012,2.463,sda,1,8/14/2017,a,6,26
P11,Maxfield Malone,2017,8,15,8/15/17 19:00,17.249,8/15/17 8:00,14.266,15.776,2.983,18.282,15.607,16.934,2.675,sda,1,8/15/2017,a,6,26
P11,Maxfield Malone,2017,8,16,8/16/17 19:00,18.39,8/16/17 9:00,14.481,16.459,3.909,18.384,15.593,16.978,2.79,sda,1,8/16/2017,a,6,26
P11,Maxfield Malone,2017,8,17,8/17/17 19:00,19.294,8/17/17 9:00,16.654,17.792,2.64,18.39,15.372,16.927,3.018,sda,1,8/17/2017,a,6,26
P11,Maxfield Malone,2017,8,18,8/18/17 18:00,19.199,8/18/17 9:00,15.652,17.55,3.547,18.533,15.447,17.029,3.086,sda,1,8/18/2017,a,6,26
P11,Maxfield Malone,2017,8,19,8/19/17 19:00,18.866,8/19/17 9:00,16.558,17.668,2.308,18.767,15.768,17.31,3,sda,1,8/19/2017,a,6,26
P11,Maxfield Malone,2017,8,20,8/20/17 17:00,18.176,8/20/17 9:00,15.008,16.852,3.168,18.815,16.081,17.49,2.734,sda,1,8/20/2017,a,6,26
P11,Maxfield Malone,2017,8,21,8/21/17 19:00,18.557,8/21/17 9:00,15.509,17.107,3.048,18.693,16.098,17.441,2.594,sda,1,8/21/2017,a,6,26
P11,Maxfield Malone,2017,8,22,8/22/17 19:00,18.889,8/22/17 9:00,16.511,17.742,2.378,18.441,15.917,17.241,2.524,sda,1,8/22/2017,a,6,26
P11,Maxfield Malone,2017,8,23,8/23/17 19:00,18.723,8/23/17 9:00,16.677,17.716,2.046,18.213,15.603,17.013,2.61,sda,1,8/23/2017,a,6,26
P11,Maxfield Malone,2017,8,24,8/24/17 18:00,18.438,8/24/17 10:00,16.773,17.45,1.665,18.078,15.559,16.913,2.519,sda,1,8/24/2017,a,6,26
P11,Maxfield Malone,2017,8,25,8/25/17 20:00,17.439,8/25/17 9:00,14.385,16.152,3.054,18.003,15.583,16.888,2.42,sda,1,8/25/2017,a,6,26
P11,Maxfield Malone,2017,8,26,8/26/17 21:00,17.272,8/26/17 9:00,14.361,16.07,2.911,17.901,15.627,16.862,2.274,sda,,8/26/2017,a,6,26
P11,Maxfield Malone,2017,8,27,8/27/17 21:00,17.225,8/27/17 9:00,14.697,16.153,2.528,17.806,15.59,16.796,2.216,sda,,8/27/2017,a,6,26
P11,Maxfield Malone,2017,8,28,8/28/17 23:00,18.033,8/28/17 9:00,15.676,16.935,2.357,17.802,15.467,16.763,2.335,sda,,8/28/2017,a,6,26
P11,Maxfield Malone,2017,8,29,8/29/17 0:00,18.176,8/29/17 10:00,16.82,17.555,1.356,17.867,15.662,16.886,2.205,sda,,8/29/2017,a,6,26
P11,Maxfield Malone,2017,8,30,8/30/17 21:00,18.057,8/30/17 9:00,16.415,17.255,1.642,17.952,15.863,17.01,2.089,sda,,8/30/2017,a,6,26
P11,Maxfield Malone,2017,8,31,8/31/17 21:00,18.414,8/31/17 9:00,15.915,17.224,2.499,18.044,16.136,17.188,1.908,sda,1,8/31/2017,a,6,26
P11,Maxfield Malone,2017,9,1,9/1/17 0:00,17.891,9/1/17 9:00,15.748,17.01,2.143,18.064,16.354,17.324,1.71,sda,1,9/1/2017,a,6,26
P11,Maxfield Malone,2017,9,2,9/2/17 1:00,17.867,9/2/17 9:00,15.772,16.941,2.095,18.129,16.466,17.413,1.663,sda,1,9/2/2017,a,6,26
P11,Maxfield Malone,2017,9,3,9/3/17 22:00,17.867,9/3/17 9:00,16.606,17.396,1.261,18.264,16.646,17.579,1.618,sda,1,9/3/2017,a,6,26
P11,Maxfield Malone,2017,9,4,9/4/17 20:00,18.176,9/4/17 9:00,17.201,17.884,0.975,18.444,16.966,17.804,1.479,sda,1,9/4/2017,a,6,26
P11,Maxfield Malone,2017,9,5,9/5/17 23:00,18.628,9/5/17 9:00,17.605,18.183,1.023,18.526,17.258,17.963,1.267,sda,1,9/5/2017,a,6,26
P11,Maxfield Malone,2017,9,6,9/6/17 22:00,19.008,9/6/17 9:00,17.677,18.417,1.331,18.655,17.405,18.078,1.25,sda,1,9/6/2017,a,6,26
P11,Maxfield Malone,2017,9,7,9/7/17 17:00,19.674,9/7/17 10:00,18.152,18.8,1.522,18.73,17.412,18.095,1.318,sda,1,9/7/2017,a,6,26
P11,Maxfield Malone,2017,9,8,9/8/17 0:00,18.461,9/8/17 10:00,17.796,18.12,0.665,18.611,17.081,17.861,1.53,sda,1,9/8/2017,a,6,26
P11,Maxfield Malone,2017,9,9,9/9/17 17:00,18.771,9/9/17 9:00,16.796,17.748,1.975,18.4,16.741,17.594,1.659,sda,1,9/9/2017,a,6,26
P11,Maxfield Malone,2017,9,10,9/10/17 18:00,18.39,9/10/17 9:00,16.654,17.511,1.736,18.125,16.329,17.231,1.796,sda,1,9/10/2017,a,6,26
P11,Maxfield Malone,2017,9,11,9/11/17 0:00,17.344,9/11/17 9:00,14.888,16.249,2.456,17.656,15.88,16.797,1.777,sda,,9/11/2017,b,6,26
P11,Maxfield Malone,2017,9,12,9/12/17 0:00,17.153,9/12/17 9:00,15.223,16.313,1.93,17.269,15.255,16.321,2.013,sda,,9/12/2017,b,6,26
P11,Maxfield Malone,2017,9,13,9/13/17 0:00,17.082,9/13/17 10:00,14.792,15.876,2.29,16.782,14.76,15.838,2.022,sda,,9/13/2017,c,6,26
P11,Maxfield Malone,2017,9,14,9/14/17 21:00,16.392,9/14/17 10:00,15.008,15.763,1.384,16.343,14.456,15.475,1.887,sda,,9/14/2017,c,6,26
P11,Maxfield Malone,2017,9,15,9/15/17 0:00,15.748,9/15/17 9:00,13.425,14.786,2.323,16.03,14.33,15.232,1.7,sda,,9/15/2017,c,6,26
P11,Maxfield Malone,2017,9,16,9/16/17 21:00,15.366,9/16/17 9:00,13.329,14.371,2.037,15.573,13.97,14.808,1.603,sda,,9/16/2017,,6,26
P11,Maxfield Malone,2017,9,17,9/17/17 19:00,15.318,9/17/17 9:00,14.529,14.969,0.789,15.023,13.592,14.371,1.431,sda,,9/17/2017,,6,26
P11,Maxfield Malone,2017,9,18,9/18/17 16:00,15.151,9/18/17 9:00,14.002,14.544,1.149,14.489,12.978,13.798,1.511,sda,,9/18/2017,,6,26
P11,Maxfield Malone,2017,9,19,9/19/17 16:00,13.954,9/19/17 9:00,12.703,13.349,1.251,14.157,12.611,13.41,1.546,sda,,9/19/2017,,6,26
P11,Maxfield Malone,2017,9,20,9/20/17 0:00,13.233,9/20/17 23:00,12.147,12.812,1.086,13.969,12.318,13.135,1.652,sda,,9/20/2017,,6,26
P11,Maxfield Malone,2017,9,21,9/21/17 14:00,12.654,9/21/17 8:00,10.712,11.754,1.942,13.819,11.839,12.799,1.98,sda,,9/21/2017,,6,26
P11,Maxfield Malone,2017,9,22,9/22/17 18:00,13.425,9/22/17 9:00,10.858,12.069,2.567,13.734,11.605,12.634,2.129,sda,,9/22/2017,,6,26
P11,Maxfield Malone,2017,9,23,9/23/17 18:00,14.05,9/23/17 8:00,11.273,12.448,2.777,13.993,11.605,12.75,2.389,sda,,9/23/2017,,6,26
P11,Maxfield Malone,2017,9,24,9/24/17 18:00,14.266,9/24/17 9:00,11.175,12.617,3.091,14.451,11.732,13.024,2.719,sda,,9/24/2017,,6,26
P11,Maxfield Malone,2017,9,25,9/25/17 18:00,14.553,9/25/17 8:00,12.364,13.389,2.189,14.965,12.082,13.456,2.883,sda,,9/25/2017,,6,26
P11,Maxfield Malone,2017,9,26,9/26/17 18:00,15.772,9/26/17 9:00,12.703,14.163,3.069,15.266,12.535,13.884,2.731,sda,,9/26/2017,,6,26
P11,Maxfield Malone,2017,9,27,9/27/17 19:00,16.439,9/27/17 9:00,13.04,14.725,3.399,15.211,12.625,13.944,2.586,sda,,9/27/2017,,6,26
P11,Maxfield Malone,2017,9,28,9/28/17 19:00,16.249,9/28/17 9:00,13.161,14.783,3.088,15.221,12.784,14.02,2.437,sda,,9/28/2017,,6,26
P11,Maxfield Malone,2017,9,29,9/29/17 17:00,15.533,9/29/17 23:00,14.026,15.061,1.507,14.964,12.513,13.77,2.451,sda,,9/29/2017,,6,26
P11,Maxfield Malone,2017,9,30,9/30/17 0:00,13.666,9/30/17 9:00,11.904,12.872,1.762,14.546,12.092,13.353,2.454,sda,,9/30/2017,,6,26
P11,Maxfield Malone,2017,10,1,10/1/17 17:00,14.337,10/1/17 9:00,12.292,13.15,2.045,13.992,11.563,12.826,2.428,sda,,10/1/2017,,6,26
P11,Maxfield Malone,2017,10,2,10/2/17 17:00,12.751,10/2/17 9:00,10.467,11.639,2.284,13.392,10.943,12.213,2.449,sda,,10/2/2017,,6,26
P11,Maxfield Malone,2017,10,3,10/3/17 18:00,12.847,10/3/17 9:00,9.756,11.24,3.091,12.877,10.181,11.55,2.696,sda,,10/3/2017,,6,26
P11,Maxfield Malone,2017,10,4,10/4/17 18:00,12.558,10/4/17 9:00,9.336,11.034,3.222,12.725,10.087,11.396,2.638,sda,,10/4/2017,,6,26
P11,Maxfield Malone,2017,10,5,10/5/17 19:00,12.05,10/5/17 9:00,8.817,10.494,3.233,12.406,9.763,11.111,2.642,sda,,10/5/2017,,6,26
P11,Maxfield Malone,2017,10,6,10/6/17 18:00,11.929,10/6/17 9:00,8.693,10.42,3.236,12.177,9.453,10.858,2.724,sda,,10/6/2017,,6,26
P11,Maxfield Malone,2017,10,7,10/7/17 18:00,12.606,10/7/17 6:00,11.248,11.792,1.358,11.889,9.354,10.674,2.535,sda,,10/7/2017,,6,26
P11,Maxfield Malone,2017,10,8,10/8/17 18:00,12.098,10/8/17 9:00,10.026,11.158,2.072,,,,,,,10/8/2017,,6,26
P11,Maxfield Malone,2017,10,9,10/9/17 19:00,11.151,10/9/17 9:00,8.295,9.867,2.856,,,,,,,10/9/2017,,6,26
P11,Maxfield Malone,2017,10,10,10/10/17 18:00,10.834,10/10/17 5:00,9.064,9.954,1.77,,,,,,,10/10/2017,,6,26
P12,Maxfield Stueve,2017,6,3,6/3/17 0:00,13.473,6/3/17 8:00,12.243,12.818,1.23,,,,,,,6/3/2017,,6,27
P12,Maxfield Stueve,2017,6,4,6/4/17 18:00,13.473,6/4/17 8:00,11.419,12.294,2.054,,,,,,,6/4/2017,,6,27
P12,Maxfield Stueve,2017,6,5,6/5/17 19:00,14.05,6/5/17 7:00,9.682,11.904,4.368,,,,,,,6/5/2017,,6,27
P12,Maxfield Stueve,2017,6,6,6/6/17 18:00,15.127,6/6/17 7:00,11.102,13.041,4.025,13.709,11.413,12.546,2.296,sda,,6/6/2017,,6,27
P12,Maxfield Stueve,2017,6,7,6/7/17 18:00,14.337,6/7/17 8:00,11.929,13.185,2.408,13.488,11.152,12.31,2.336,sda,,6/7/2017,,6,27
P12,Maxfield Stueve,2017,6,8,6/8/17 0:00,13.353,6/8/17 23:00,12.34,12.909,1.013,13.361,11.009,12.187,2.352,sda,,6/8/2017,,6,27
P12,Maxfield Stueve,2017,6,9,6/9/17 19:00,12.147,6/9/17 8:00,11.175,11.671,0.972,13.127,11.177,12.142,1.95,sda,,6/9/2017,,6,27
P12,Maxfield Stueve,2017,6,10,6/10/17 16:00,11.929,6/10/17 8:00,10.418,11.165,1.511,12.763,11.177,11.957,1.586,sda,,6/10/2017,,6,27
P12,Maxfield Stueve,2017,6,11,6/11/17 19:00,12.582,6/11/17 7:00,10.418,11.435,2.164,12.557,10.947,11.712,1.61,sda,,6/11/2017,,6,27
P12,Maxfield Stueve,2017,6,12,6/12/17 17:00,12.413,6/12/17 8:00,10.858,11.585,1.555,12.461,10.84,11.596,1.621,sda,,6/12/2017,,6,27
P12,Maxfield Stueve,2017,6,13,6/13/17 18:00,12.582,6/13/17 8:00,11.102,11.75,1.48,12.575,10.993,11.721,1.582,sda,,6/13/2017,,6,27
P12,Maxfield Stueve,2017,6,14,6/14/17 19:00,12.896,6/14/17 7:00,10.32,11.466,2.576,13.021,11.208,12.024,1.813,sda,,6/14/2017,,6,27
P12,Maxfield Stueve,2017,6,15,6/15/17 19:00,12.678,6/15/17 8:00,11.589,12.103,1.089,13.545,11.597,12.476,1.948,sda,,6/15/2017,,6,27
P12,Maxfield Stueve,2017,6,16,6/16/17 19:00,12.944,6/16/17 8:00,12.243,12.54,0.701,14.294,12.019,13.052,2.275,sda,,6/16/2017,,6,27
P12,Maxfield Stueve,2017,6,17,6/17/17 18:00,15.055,6/17/17 7:00,11.929,13.289,3.126,15.025,12.539,13.678,2.486,sda,,6/17/2017,,6,27
P12,Maxfield Stueve,2017,6,18,6/18/17 20:00,16.249,6/18/17 7:00,13.137,14.598,3.112,15.484,12.921,14.139,2.563,sda,,6/18/2017,,6,27
P12,Maxfield Stueve,2017,6,19,6/19/17 18:00,17.653,6/19/17 8:00,13.81,15.616,3.843,16.031,13.087,14.499,2.945,sda,,6/19/2017,,6,27
P12,Maxfield Stueve,2017,6,20,6/20/17 18:00,17.701,6/20/17 8:00,14.745,16.136,2.956,16.704,13.314,14.949,3.39,sda,,6/20/2017,,6,27
P12,Maxfield Stueve,2017,6,21,6/21/17 19:00,16.106,6/21/17 9:00,12.992,14.688,3.114,17.265,13.798,15.491,3.467,sda,,6/21/2017,,6,27
P12,Maxfield Stueve,2017,6,22,6/22/17 19:00,16.511,6/22/17 7:00,12.751,14.627,3.76,17.561,14.12,15.839,3.441,sda,,6/22/2017,,6,27
